date,Content,Likes,Retweet
2020-02-03 17:14:41+00:00,"@CathieDWood @sbarnettARK @jwangARK @ARKInvest First, we need to make it super safe &amp; easy to use, then determine greatest utility vs risk. From initially working to volume production &amp; implantation is a long road. As with vehicle safety, it will be much harder to pass our internal standards than minimum regulatory standards.",2276,130
2020-02-03 06:30:39+00:00,"@flcnhvy @Tesla @thirdrowtesla Ok sure 😀 Btw, we recruit great engineers from almost anywhere in the world, so this shouldn’t be thought of as USA only. Also, work location can be Bay Area (preferred), but Austin (many of our chip designers are there) or potentially any Tesla Gigafactory.",4669,204
2020-02-03 05:31:51+00:00,"@TeslaGong @indiealexh @mojosusan @BLKMDL3 @ElonsBrain @CathieDWood @ARKInvest Intuitively, that should be straightforward to address, but there could be complexities I’m unaware of",623,36
2020-02-03 05:25:53+00:00,"@indiealexh @mojosusan @BLKMDL3 @TeslaGong @ElonsBrain @CathieDWood @ARKInvest True, it has general applications beyond fast, high precision micro-electrode insertion that automatically avoids the vasculature",590,38
2020-02-03 05:03:54+00:00,"@TeslaGong @ElonsBrain @CathieDWood @ARKInvest It will ultimately be used to make up for entire lost sections of the brain due to stroke/accident/congenital. Don’t want to get too excited, but the potential is truly transformational for restoring brain &amp; motor functions. There is no other way to do it imo.",1677,149
2020-02-03 04:59:52+00:00,@DOfaquarius @CathieDWood @ARKInvest Wait until you see the next version vs what was presented last year. It’s *awesome*.,1474,110
2020-02-03 04:58:22+00:00,@ElonsBrain @CathieDWood @ARKInvest Probably this summer,904,54
2020-02-03 04:57:50+00:00,"@ajtourville @CathieDWood @ARKInvest Yeah, it looks like a medieval torture device, but is nonetheless currently used in many human studies! Not hard to be way better.",718,42
2020-02-03 04:53:18+00:00,@PPathole PyTorch is the most frequently used external tool set/library,1510,118
2020-02-03 04:07:01+00:00,"Our NN is initially in Python for rapid iteration, then converted to C++/C/raw metal driver code for speed (important!). Also, tons of C++/C engineers needed for vehicle control &amp; entire rest of car. Educational background is irrelevant, but all must pass hardcore coding test.",17787,1899
2020-02-03 03:22:53+00:00,"@CathieDWood @ARKInvest The profound impact of high bandwidth, high precision neural interfaces is underappreciated. Neuralink may have this in a human as soon as this year. Just needs to be unequivocally better than Utah Array, which is already in some humans &amp; has severe drawbacks.",1873,216
2020-02-03 01:14:30+00:00,@TheReal_Psyche Sorry!,1526,83
2020-02-02 21:57:20+00:00,@SamTalksTesla A PhD is definitely not required. All that matters is a deep understanding of AI &amp; ability to implement NNs in a way that is actually useful (latter point is what’s truly hard). Don’t care if you even graduated high school.,19850,1649
2020-02-02 21:53:17+00:00,"@John_Gardi Not needed, but will be very useful on Mars due to light speed latency",946,54
2020-02-02 21:48:53+00:00,Tesla will hold a super fun AI party/hackathon at my house with the Tesla AI/autopilot team in about four weeks. Invitations going out soon.,95756,5046
2020-02-02 19:23:27+00:00,"We are (obviously) also looking for world-class chip designers to join our team, based in both Palo Alto &amp; Austin",13102,641
2020-02-02 19:20:42+00:00,"Dojo, our training supercomputer, will be able to process vast amounts of video training data &amp; efficiently run hypersparce arrays with a vast number of parameters, plenty of memory &amp; ultra-high bandwidth between cores. More on this later.",7688,554
2020-02-02 19:14:33+00:00,"Our custom 144 TOPS in-vehicle inference computer, where almost every TOP is useable &amp; optimized for NN, far exceeds anything else in volume production, giving you the hardware you need to run sophisticated nets",4581,242
2020-02-02 19:01:13+00:00,"Tesla will soon have over a million connected vehicles worldwide with sensors &amp; compute needed for full self-driving, which is orders of magnitude more than everyone else combined, giving you the best possible dataset to work with",12097,888
2020-02-02 18:54:54+00:00,"“At Tesla, using AI to solve self-driving isn’t just icing on the cake, it the cake” - @lexfridman 

Join AI at Tesla! It reports directly to me &amp; we meet/email/text almost every day. My actions, not just words, show how critically I view (benign) AI.

https://t.co/iF97zvYZRz",41357,4626
2020-02-02 01:55:12+00:00,"@flcnhvy @Astronomiaum Unfortunately, this is true. It doesn’t matter how skilled you are if you’re trapped in a giant bureaucracy.",4760,313
2020-02-02 01:23:17+00:00,@RenataKonkoly @nichegamer @justpaulinelol Desperate times call for desperate measures …,855,51
2020-02-02 01:19:05+00:00,"@Astronomiaum Only 66 years from first controlled, powered flight to landing on the moon. Now, half a century later, we are still unable to return. This must change.",7866,621
2020-02-02 01:12:45+00:00,@marialauraadr @justpaulinelol @nichegamer Haha true,554,29
2020-02-02 00:05:14+00:00,@nichegamer @justpaulinelol The safest place to hide a dead body is the second page of Google search results!,1700,176
2020-02-02 00:04:06+00:00,"@nichegamer @justpaulinelol Trolls/bots just need to be deemphasized relative to probable real people who aren’t being paid to push an agenda or scam. Google still shows bs/scam pages, they’re just several clicks away.",925,72
2020-02-01 23:58:21+00:00,"@justpaulinelol @nichegamer This was a huge problem for search engines until Google applied the citation relevance principle aka PageRank, among many other things https://t.co/qSfqTpfzb2",977,57
2020-02-01 23:53:20+00:00,@justpaulinelol @nichegamer Report as soon as you see it. Troll/bot networks on Twitter are a *dire* problem for adversely affecting public discourse &amp; ripping people off. Just dropping their prominence as a function of probable gaming of the system would be a big improvement.,1475,126
2020-02-01 23:47:25+00:00,@nichegamer The crypto scam level on Twitter is reaching new levels. This is not cool.,2915,382
2020-02-01 19:37:05+00:00,@MarcelMeijer @Tesla Yes,814,34
2020-02-01 19:36:49+00:00,"@engineers_feed We should make buildings out of high-strength steel, not concrete (which needs steel in it anyway)",3454,177
2020-02-01 00:34:19+00:00,@austinhwade Nice,7696,88
2020-02-01 00:17:58+00:00,"Don’t Doubt ur Vibe now on Spotify
https://t.co/yyLgnF4d7q",54798,7301
2020-01-31 10:25:30+00:00,https://t.co/LoVC2RYN72,47533,2707
2020-01-31 09:54:33+00:00,@vincent13031925 I appreciate the kind words!,2985,97
2020-01-31 09:44:04+00:00,@IamKarenBoBaran @georgezachary Those old ladies are wise https://t.co/f1uxKvCfbB,1035,69
2020-01-31 09:19:19+00:00,"@georgezachary Meant to say other forms of “the cold”, not influenza https://t.co/38sqqL3f7i",623,38
2020-01-31 09:12:59+00:00,@georgezachary There is considerable conflation of diagnosis &amp; contraction of “corona”. Actual virality is much lower than it would seem. I think this will turn out to be comparable to other forms of influenza. World War Z it is not.,1608,127
2020-01-31 07:48:00+00:00,@BenYu604 I become Tiesto at night,6624,297
2020-01-31 07:46:00+00:00,@Kevin702 🤣🤣,711,31
2020-01-31 06:30:34+00:00,I wrote the lyrics &amp; performed the vocals!!,38042,1718
2020-01-31 06:29:08+00:00,Be … cause … it’s … you,19720,857
2020-01-31 06:22:50+00:00,https://t.co/6lz3prQ2pF,173578,15866
2020-01-31 06:20:03+00:00,"Don’t Doubt ur Vibe
https://t.co/5FJNJXUxW0",87830,18232
2020-01-31 05:01:20+00:00,😅 this song is hard,23497,829
2020-01-31 04:36:54+00:00,Hope you’re enjoying the simulation https://t.co/nj9JTJc4lL,264159,23169
2020-01-31 02:39:13+00:00,Be … cause … it’s … true,37998,1077
2020-01-31 01:04:13+00:00,@poebist крипто,1377,79
2020-01-31 00:20:21+00:00,Releasing soon on Emo G Records!,27998,762
2020-01-30 23:00:44+00:00,"@Erdayastronaut @Blamblas @latimes @SpaceX @blueorigin Exactly. Mars propellant production will combine atmospheric CO2 &amp; water (ice) to make CH4 (methane) &amp; O2. Will do same on Earth long-term. Short-term, each Falcon flight uses roughly same fuel mass as a 747 flight. Falcon is ~71% oxygen &amp; Starship is ~78%, so mostly not fuel.",3053,208
2020-01-30 21:47:22+00:00,@thirdrowtesla This number won’t leave me alone! 🤣🤣,7984,250
2020-01-30 20:41:37+00:00,Just wrote a song called “Don’t doubt yer vibe”,167532,14755
2020-01-30 03:13:12+00:00,🕺,98967,5737
2020-01-29 19:52:57+00:00,"@jeff_foust @SciGuySpace Ok, not so bad",880,41
2020-01-29 19:52:20+00:00,@SciGuySpace Who is hating on ISRU &amp; why? Doesn’t make sense.,1526,92
2020-01-29 19:08:09+00:00,A friend just sent me this excerpt from a Tesla blog I wrote 14 years ago https://t.co/Hr8w52ithY,322360,31652
2020-01-29 18:57:08+00:00,"@SciGuySpace Tonnage delivered to orbit, normalized to LEO, would be interesting to see",1421,58
2020-01-29 18:56:13+00:00,"@SciGuySpace If all goes well, Falcon 9 will achieve triple digits this year",4142,174
2020-01-29 03:56:03+00:00,@FuturamaKing Ice,2029,43
2020-01-29 03:53:44+00:00,@DJTopherLee 8.5 bar,3479,170
2020-01-29 03:51:38+00:00,Liquid nitrogen cryogenic strength test underway ☃️ https://t.co/qRPBLInqm0,59278,2550
2020-01-29 03:45:52+00:00,🪑,25796,1276
2020-01-29 03:44:42+00:00,@universal_sci Matter is extremely fluffy!,5630,222
2020-01-28 19:34:43+00:00,Chairs are underappreciated,263272,27552
2020-01-28 05:30:00+00:00,The stars in Starship’s mirrored hull reflected,47088,1459
2020-01-28 05:16:12+00:00,@DavidDobrik !,116948,3547
2020-01-28 00:15:15+00:00,@John_Gardi @Erdayastronaut Already being done,1996,66
2020-01-28 00:01:40+00:00,"@Erdayastronaut Parent material strength roughly doubles, so weld strength is the only real question mark",2294,80
2020-01-27 23:52:36+00:00,@HarryStoltz1 @Erdayastronaut @SpaceX First two domes of SN1 are almost complete,1599,80
2020-01-27 23:51:01+00:00,@Erdayastronaut Yes,1923,74
2020-01-27 23:30:09+00:00,Starship 9m test tank made 7.5 bar at room temp! Small leak at a weld doubler. Will be repaired &amp; retested at cryo. https://t.co/Bz3lrwkYRU,26189,1345
2020-01-26 20:23:02+00:00,@EvaFoxU @Jf323Jf @naturenick The good old days!,1302,59
2020-01-26 06:33:42+00:00,@Jf323Jf @naturenick We’re working on it,4602,108
2020-01-25 18:36:12+00:00,@flcnhvy Nice,7352,81
2020-01-25 18:30:28+00:00,Meme necromancy https://t.co/8aPtXju7gF,104326,10109
2020-01-25 05:35:57+00:00,"@IheartTesla @EvaFoxU @Tesla Going with nomenclature of Giga [most widely understood location name] vs Giga #, so Giga Shanghai, Giga Nevada, Giga New York &amp; Giga Berlin",1952,152
2020-01-25 05:31:10+00:00,"@IheartTesla @EvaFoxU @Tesla For sure. Giga Berlin will build sustainable energy vehicles using sustainable energy, so net environmental impact will be extremely positive!",3762,208
2020-01-25 05:27:04+00:00,@teslaownersSV @Kristennetten @EvaFoxU @Tesla Yes,1257,53
2020-01-25 05:25:25+00:00,@HarryStoltz1 @EvaFoxU @Tesla Yes,1359,69
2020-01-25 05:24:47+00:00,@Kristennetten @EvaFoxU @Tesla Exactly!,838,38
2020-01-25 05:22:39+00:00,@EvaFoxU @Tesla Giga Berlin / GF4 will absolutely be designed with sustainability and the environment in mind,1373,119
2020-01-25 05:17:04+00:00,"@EvaFoxU @Tesla Sounds like we need to clear up a few things! Tesla won’t use this much net water on a daily basis. It’s possibly a rare peak usage case, but not an everyday event. Also, this is not a natural forest — it was planted for use as cardboard &amp; only a small part will be used for GF4.",5504,369
2020-01-24 18:00:26+00:00,@Erdayastronaut @TrevorMahlmann @Tesla V3 Supercharger deployment will accelerate considerably this year,6280,322
2020-01-24 02:54:47+00:00,https://t.co/sGnhzoThtK,134383,10050
2020-01-23 20:33:35+00:00,"@Everman @Erdayastronaut Yeah, system should adapt to most likely destination &amp; anticipate school, then work, if that’s owner preference",1391,53
2020-01-23 20:30:47+00:00,@Everman @Erdayastronaut Definitely,773,38
2020-01-23 20:29:34+00:00,@Erdayastronaut Ok,11694,183
2020-01-23 15:27:51+00:00,"@SciGuySpace We should have a base on the moon, a city on Mars",5318,380
2020-01-23 06:44:49+00:00,@flcnhvy @amancalledscott @ChrisDungeon @mithunoorath I love that Heart of Gold is moved by Infinite Improbability,2692,143
2020-01-23 06:12:10+00:00,@amancalledscott @ChrisDungeon @mithunoorath We should strive to extend the light of consciousness into the cosmos,13720,1082
2020-01-23 05:25:05+00:00,@Nicchiban_ Star Peace ✌️,3377,133
2020-01-22 13:04:04+00:00,@GamingSpeedy We’re working on it,1214,57
2020-01-22 12:13:30+00:00,"@AypierreMc Agreed, v important",28885,1213
2020-01-22 12:02:54+00:00,@thirdrowtesla Blazing Saddles,2817,87
2020-01-22 07:23:38+00:00,@Kristennetten @tobyliiiiiiiiii Working on it,1616,40
2020-01-22 07:19:46+00:00,@tobyliiiiiiiiii It’s on the list,10484,170
2020-01-22 07:15:20+00:00,Want to play The Witcher game on your Tesla? (you can already watch the show on Tesla Netflix theater),75359,7537
2020-01-22 07:02:27+00:00,@ICannot_Enough @thirdrowtesla Explains the sad lack of progress in candy research!,4249,164
2020-01-22 05:52:01+00:00,"@brianm853 Yeah, doors are 40 ft wide",1188,33
2020-01-22 05:49:57+00:00,"@JaneidyEve Yeah, we just finished two more propellant domes. SpaceX team &amp; supporting suppliers are doing amazing work ramping Starship production.",3476,118
2020-01-22 05:47:00+00:00,@TJ_Cooney @SpaceX Nice shot,2530,64
2020-01-22 05:45:08+00:00,Improved Accommodations https://t.co/iRBK2yIfd7,55328,1884
2020-01-21 23:30:24+00:00,@detroitnews Yay!,5366,163
2020-01-21 17:07:24+00:00,@vm_one1 @Exhaustedpengu1 @RationalEtienne Would like to take a moment to thank Michael &amp; Ze’ev for helping Tesla. It was very hard work &amp; both could’ve just rested on their laurels. Much appreciated 🍻.,1209,76
2020-01-21 17:02:08+00:00,@nichegamer 🤣,1596,47
2020-01-21 16:29:49+00:00,@PicklePunchD @flcnhvy @thirdrowtesla @Gfilche @Sofiaan @Kristennetten @vincent13031925 Walk this way https://t.co/okyi7invhi,697,55
2020-01-21 16:24:06+00:00,@flcnhvy @thirdrowtesla @Gfilche @Sofiaan @Kristennetten @vincent13031925 Great talking with @thirdrowtesla!,1570,90
2020-01-21 16:17:46+00:00,@nichegamer https://t.co/RPcGOjPtfF,5120,427
2020-01-21 14:10:55+00:00,"@vm_one1 @Exhaustedpengu1 @RationalEtienne Michael Marks, then Ze’ev Drori, but I helped out as co-CEO as they didn’t have much automotive domain expertise",1336,49
2020-01-20 19:28:20+00:00,@SpaceX Dragon trunk from in-flight abort test is in surprisingly good shape! https://t.co/IGeffiNh9A,30569,1454
2020-01-20 07:12:23+00:00,@John_Gardi @LytovchenkoSerg @Joffan7 @julia_bergeron @NASASpaceflight Exactly,708,38
2020-01-20 05:19:37+00:00,"@JimBridenstine @NASA @SpaceX @Commercial_Crew Thanks on behalf of the @SpaceX  team! Thank you also for the support @NASA has provided over the years, without which this would not have happened.",9417,365
2020-01-19 18:40:17+00:00,@thirdrowtesla Haha,4755,120
2020-01-19 15:27:06+00:00,"Dragon high altitude, supersonic abort test is a risky mission, as it’s pushing the envelope in so many ways",66568,2698
2020-01-19 15:24:32+00:00,5 mins from liftoff,33868,2442
2020-01-18 20:31:26+00:00,@EvaFoxU Yes,9054,169
2020-01-18 15:44:08+00:00,https://t.co/MHokq4KVEc,77501,6110
2020-01-18 09:17:53+00:00,Meteor!! https://t.co/PyXbRZR013,266190,27127
2020-01-17 22:13:48+00:00,@JaneidyEve Yes,1078,43
2020-01-17 22:10:12+00:00,Best place to view is from the beach. Excitement guaranteed! https://t.co/6XSiK5dWEn,7258,345
2020-01-17 22:09:37+00:00,"Dragon Spacecraft supersonic abort test coming up either tomorrow or Sunday, depending on weather @NASA @SpaceX",24383,1333
2020-01-17 22:02:59+00:00,@jm_marchante @kekai What should we change?,829,50
2020-01-17 21:55:53+00:00,"@kekai Munro’s analysis of Tesla engineering is accurate, both pro &amp; con. I think he will appreciate some elements of the Model Y body design.",2191,154
